data-page-selector,name_1,multiple_data_spesifik_place,interior_0,property_typ,Date_time,electrical,certificate,facility_list,bed_room_numeric,bathroom_numeric,land_size_numeric,luas2_Bangunan_numeric,price_numeric,has_electrical_info,certificate_strength,interior_quality,is_apartment,effective_area,price_per_m2,building_to_land_ratio,total_facilities,has_kolam_renang,has_tv_kabel,has_ac,has_keamanan_24_jam,has_internet,has_wifi,is_premium_location,log_price,log_effective_area,log_price_per_m2,price_segment,combined_segment
https://www.99.co/id/properti/rumah-dijual-60mily-setiabudi-cp-1011388008,"PROPERTI PILIHAN! Rumah Nyaman area Setiabudi, Luas 650m² Bangunan 800m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-13 06:36:00,0.0,SHM,[],5.0,5.0,800.0,650.0,60000000000,0,4.0,2,0,800.0,75000000.0,0.8125,0,0,0,0,0,0,0,0,24.817610399185178,6.68586094706836,18.132998684833918,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011199020,"Apartemen Strategis Kawasan Setiabudi, 1 KM, Luas 40m2m²",The Newton 2,Semi Furnished,Apartemen,2025-10-16 20:57:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",1.0,1.0,,40.0,2300000000,0,1.0,2,1,40.0,57500000.0,1.0,2,1,0,0,0,0,0,0,21.556174960316298,3.713572066704308,17.867295523158884,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011208790,"PREMIUM CHOICE! Apartemen di Setiabudi, 2 KT, Luas 60m², Area Strategis, Fasilitas Lengkap",Setiabudi Area,Semi Furnished,Apartemen,2025-10-11 05:41:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,1.0,,60.0,3500000000,0,1.0,2,1,60.0,58333333.333333336,1.0,2,1,0,0,0,0,0,0,21.976028805727495,4.110873864173311,17.881684260362537,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1miliar-setiabudi-cp-1011209256,"Apartemen Elite Kawasan , 1 KT, Luas 27m2m², Dekat ke Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Setiabudi Area,Full Furnished,Apartemen,2025-11-11 14:31:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",1.0,1.0,,27.0,1000000000,0,1.0,3,1,27.0,37037037.03703704,1.0,3,1,0,0,0,0,0,0,20.72326583794641,3.332204510175204,17.42742899794208,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-8mily-setiabudi-cp-1011211778,"Apartemen Siap Huni di Setiabudi, 2 KM, Luas 198m²",Four Seasons Residences,Full Furnished,Apartemen,2025-10-10 13:12:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,2.0,,198.0,8500000000,0,1.0,3,1,198.0,42929292.92929293,1.0,7,1,1,0,0,1,1,1,22.86333200056033,5.293304824724492,17.575064993042265,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009454102,"Apartemen Premium di Setiabudi, Luas 91m², 2 KM",18th Residence Taman Rasuna,Full Furnished,Apartemen,2025-10-11 02:11:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,2.0,,91.0,1750000000,0,1.0,3,1,91.0,19230769.230769232,1.0,3,1,0,0,0,0,0,0,21.282881625453264,4.5217885770490405,16.772022170364984,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009455181,"EXCLUSIVE PROPERTY! Apartemen di Setiabudi, 2 KM, Luas 74m², Lokasi Premium, Pemandangan Kota",18th Residence Taman Rasuna,Full Furnished,Apartemen,2025-10-11 02:21:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",2.0,2.0,,74.0,1200000000,0,1.0,3,1,74.0,16216216.216216216,1.0,3,1,0,0,0,0,0,0,20.9055873945737,4.31748811353631,16.60152236220286,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009454878,"UNIT TERBAIK! Apartemen Kawasan Setiabudi, 3 KT, Luas 90m², Area Strategis, Fasilitas Lengkap, Bisa Segera Huni",18th Residence Taman Rasuna,Full Furnished,Apartemen,2025-10-11 02:17:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,2.0,,90.0,1550000000,0,1.0,3,1,90.0,17222222.222222224,1.0,3,1,0,0,0,0,0,0,21.161520768522728,4.51085950651685,16.661711155611815,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009455675,"Apartemen Eksklusif di Setiabudi, 3 KT, Luas 90m², Dekat Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Setiabudi Area,Full Furnished,Apartemen,2025-10-11 02:17:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,2.0,,90.0,1600000000,0,1.0,3,1,90.0,17777777.777777776,1.0,3,1,0,0,0,0,0,0,21.193269466817146,4.51085950651685,16.69345985211188,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009454871,"Apartemen Strategis Kawasan Setiabudi, 2 KM, Luas 90m², Area Premium, Dekat ke Setiabudi, Jakarta Selatan, Jakarta Selatan",18th Residence Taman Rasuna,Full Furnished,Apartemen,2025-10-11 02:18:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,2.0,,90.0,1600000000,0,1.0,3,1,90.0,17777777.777777776,1.0,3,1,0,0,0,0,0,0,21.193269466817146,4.51085950651685,16.69345985211188,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009453782,"Apartemen Eksklusif Kawasan Setiabudi, 3 KT, Luas 90m², Fasilitas Lengkap",18th Residence Taman Rasuna,Full Furnished,Apartemen,2025-10-11 02:08:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,2.0,,90.0,1700000000,0,1.0,3,1,90.0,18888888.888888888,1.0,3,1,0,0,0,0,0,0,21.253894088596816,4.51085950651685,16.754084470619492,budget,apartment_budget
https://www.99.co/id/properti/for-sale-apartment-setiabudi-sky-garden-good-furnished-city-view-1009800049,"BEST LOCATION! Apartemen di Setiabudi, 2 KM, Luas 155m², Bisa Segera Ditempati, Fasilitas Modern",Setiabudi Sky Garden,Full Furnished,Apartemen,2025-09-10 08:55:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'CCTV', 'Wifi', 'Mesin Cuci']",3.0,2.0,,155.0,6500000000,0,1.0,3,1,155.0,41935483.87096774,1.0,5,1,1,0,0,0,1,0,22.59506801400185,5.049856007249537,17.55164292077491,medium,apartment_medium
https://www.99.co/id/properti/setiabudi-jaksel-dijual-cepat-apartemen-setiabudi-2br-furnished-1008199682,"HARGA TERBAIK! Apartemen Kawasan Setiabudi, 2 KT, Luas 159m², Area Strategis, Fasilitas Modern, Siap Huni",Setiabudi,Full Furnished,Apartemen,2025-09-10 09:15:00,0.0,Lainnya,[],2.0,2.0,,159.0,3900000000,0,1.0,3,1,159.0,24528301.88679245,1.0,0,0,0,0,0,0,0,0,22.08424239033842,5.075173815233827,17.01533822863101,budget,apartment_budget
https://www.99.co/id/properti/dijual-apartemen-taman-rasuna-said-2br-good-furnish-1008956689,"Apartemen Mewah di Setiabudi, 2 KM, Luas 74m², Akses ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Setiabudi Area,Full Furnished,Apartemen,2025-09-10 10:13:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",2.0,2.0,,74.0,1250000000,0,1.0,3,1,74.0,16891891.891891893,1.0,3,1,0,0,0,0,0,0,20.94640938906062,4.31748811353631,16.642344354256448,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1011284103,"Apartemen di Setiabudi, 3 KM, Luas 170m², View Kota",Verde,Full Furnished,Apartemen,2025-10-10 23:27:00,0.0,Lainnya,"['Kolam Renang', 'Mesin Cuci']",3.0,3.0,,170.0,6500000000,0,1.0,3,1,170.0,38235294.11764706,1.0,2,1,0,0,0,0,0,1,22.59506801400185,5.14166355650266,17.459269602951586,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1006458594,"EXCLUSIVE PROPERTY! Apartemen di Setiabudi, 2 KM, Luas 94m², Lokasi Premium, View Kota",Denpasar Residence,Full Furnished,Apartemen,2025-10-11 19:46:00,0.0,Lainnya,[],2.0,2.0,,94.0,2800000000,0,1.0,3,1,94.0,29787234.04255319,1.0,0,0,0,0,0,0,0,0,21.752885254484713,4.553876891600541,17.209590505428995,budget,apartment_budget
https://www.99.co/id/properti/apartment-dijual-the-peak-residence-lokasi-sangat-strategis-unit-bagus-1011157329,"Apartemen Kawasan Setiabudi, 4 KT, Luas 418m²",The Peak Residence,Unfurnished,Apartemen,2025-09-12 10:46:00,0.0,Lainnya,"['Kolam Renang', 'CCTV', 'Telepon']",4.0,4.0,,418.0,12000000000,0,1.0,1,1,418.0,28708133.971291866,1.0,3,1,0,0,0,0,0,1,23.208172486817745,6.037870919922137,17.17269108904299,medium,apartment_medium
https://www.99.co/id/properti/dijual-apartemen-tamansari-semanggi-type-studio-furnished-1011295445,"PREMIUM CHOICE! Apartemen di Setiabudi, 1 KM, Luas 32m², Lokasi Premium, Fasilitas Lengkap",Tamansari Semanggi Apartemen,Full Furnished,Apartemen,2025-09-10 14:59:00,0.0,Lainnya,['Wifi'],1.0,1.0,,32.0,850000000,0,1.0,3,1,32.0,26562500.0,1.0,1,0,0,0,0,0,1,0,20.560746908625106,3.4965075614664802,17.09501104229597,budget,apartment_budget
https://www.99.co/id/properti/dijual-apartemen-tamansari-semanggi-type-studio-furnished-1011295451,"BEST DEAL! Apartemen di Setiabudi, Jakarta Selatan, 1 KM, Luas 32m², Fasilitas Lengkap, Area Strategis",Tamansari Semanggi Apartemen,Full Furnished,Apartemen,2025-09-10 14:59:00,0.0,Lainnya,['Wifi'],1.0,1.0,,32.0,850000000,0,1.0,3,1,32.0,26562500.0,1.0,1,0,0,0,0,0,1,0,20.560746908625106,3.4965075614664802,17.09501104229597,budget,apartment_budget
https://www.99.co/id/properti/apartemen-south-hills-73m2-furnished-murah-by-brigitta-1009295310,"UNIT TERBAIK! Apartemen di Setiabudi, Jakarta Selatan, 1 KT, Luas 73m², Lokasi Strategis",South Hill,Full Furnished,Apartemen,2025-09-10 15:21:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",1.0,1.0,,73.0,3900000000,0,1.0,3,1,73.0,53424657.53424658,1.0,2,1,0,0,0,0,0,0,22.08424239033842,4.304065093204169,17.79378296765157,budget,apartment_budget
https://www.99.co/id/properti/apartemen-south-hills-73m2-bgs-sekali-by-brigitta-1009296774,"LOKASI TERBAIK! Apartemen di Setiabudi, 1 KT, Luas 73m², Siap Huni, Fasilitas Terlengkap",South Hill,Full Furnished,Apartemen,2025-09-10 15:21:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",1.0,1.0,,73.0,3900000000,0,1.0,3,1,73.0,53424657.53424658,1.0,2,1,0,0,0,0,0,0,22.08424239033842,4.304065093204169,17.79378296765157,budget,apartment_budget
https://www.99.co/id/properti/apartemen-four-seasons-residences-3bedroom-termurah-by-brigitta-1011297388,"LOKASI TERBAIK! Apartemen di Setiabudi, 3 KT, Luas 192m², Siap Huni, Fasilitas Modern",Four Seasons Residences,Full Furnished,Apartemen,2025-09-10 15:23:00,0.0,Lainnya,[],3.0,2.0,,192.0,7500000000,0,1.0,3,1,192.0,39062500.0,1.0,0,0,0,0,0,0,0,1,22.73816885762201,5.262690188904886,17.480673511060893,medium,apartment_medium
https://www.99.co/id/properti/apartemen-four-seasons-residences-3-bedroom-termurah-1011297389,"UNIT TERBAIK! Apartemen Kawasan Setiabudi, 3 KT, Luas 192m², Area Strategis, Fasilitas Lengkap, Siap Ditempati",Four Seasons Residences,Unfurnished,Apartemen,2025-09-10 15:23:00,0.0,Lainnya,[],3.0,2.0,,192.0,7500000000,0,1.0,1,1,192.0,39062500.0,1.0,0,0,0,0,0,0,0,1,22.73816885762201,5.262690188904886,17.480673511060893,medium,apartment_medium
https://www.99.co/id/properti/jual-apartemen-setiabudi-residence-3br-147m-fully-furnished-kuningan-jakarta-selatan-1007810581,"Apartemen Premium di Setiabudi, 3 KT, Luas 147m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan, Pemandangan Kota",Setiabudi Residences,Full Furnished,Apartemen,2025-09-10 20:10:00,0.0,Lainnya,[],3.0,2.0,,147.0,4000000000,0,1.0,3,1,147.0,27210884.353741497,1.0,0,0,0,0,0,0,0,1,22.109560198316302,4.997212273764115,17.119127648037566,budget,apartment_budget
https://www.99.co/id/properti/jual-apartemen-setiabudi-sky-garden-2br-interior-bagus-kuningan-jakarata-selatan-1007814034,"Apartemen Strategis Kawasan Setiabudi, Luas 89m², 2 KM",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,2025-09-10 20:11:00,0.0,Lainnya,[],2.0,2.0,,89.0,3300000000,0,1.0,3,1,89.0,37078651.68539326,1.0,0,0,0,0,0,0,0,0,21.917188305721876,4.499809670330265,17.428551962656403,budget,apartment_budget
https://www.99.co/id/properti/jual-apartemen-setiabudi-sky-garden-2br-89m-unit-favorite-dan-ready-move-in-kuningan-rasuna-said-jakarta-selatan-1007813855,"Apartemen Strategis Kawasan Setiabudi, 2 KT, Luas 89m², Lokasi Premium, Akses Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,2025-09-10 20:11:00,0.0,Lainnya,[],2.0,2.0,,89.0,3100000000,0,1.0,3,1,89.0,34831460.67415731,1.0,0,0,0,0,0,0,0,0,21.854667948760092,4.499809670330265,17.36603160741505,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-2miliar-setiabudi-cp-1007813544,"Apartemen Cozy Dijual di Jakarta Selatan Spesifikasi 2 KT, 1 KM",Setiabudi Residences,Full Furnished,Apartemen,2025-11-14 16:09:00,0.0,Lainnya,[],2.0,1.0,,83.0,2400000000,0,1.0,3,1,83.0,28915662.65060241,1.0,0,0,0,0,0,0,0,1,21.59873457471698,4.430816798843313,17.179894001087046,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011313162,"Apartemen Mewah di Setiabudi, 3 KT, Luas 138m², Akses Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Setiabudi Residences,Full Furnished,Apartemen,2025-09-19 20:34:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",3.0,2.0,,138.0,3800000000,0,1.0,3,1,138.0,27536231.884057973,1.0,2,1,0,0,0,0,0,1,22.05826690394191,4.9344739331306915,17.131013254837335,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-9mily-setiabudi-cp-1011313541,"Apartemen Eksklusif Kawasan Setiabudi, 2 KM, Luas 171m2m², Fasilitas Terbaik",Verde Two,Unfurnished,Apartemen,2025-10-27 07:22:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,2.0,,171.0,9000000000,0,1.0,1,1,171.0,52631578.94736842,1.0,2,1,0,0,0,0,0,1,22.920490414393743,5.147494476813453,17.77882687677997,medium,apartment_medium
https://www.99.co/id/properti/apartment-la-vie-all-suites-kuningan-setiabudi-combine-special-unit-brand-new-1011314004,"SPECIAL PRICE! Apartemen Kawasan Setiabudi, 3 KM, Luas 358m², Lokasi Premium, Fasilitas Modern, Siap Ditempati",La Vie All Suites,Semi Furnished,Apartemen,2025-09-11 10:01:00,0.0,Lainnya,"['Kolam Renang', 'Mesin Cuci']",3.0,3.0,,358.0,24000000000,0,1.0,2,1,358.0,67039106.14525139,1.0,2,1,0,0,0,0,0,0,23.901319667336022,5.883322388488279,18.020786695810322,luxury,apartment_luxury
https://www.99.co/id/properti/apartment-la-vie-suites-kuningan-setiabudi-2br-furnished-murah-shm-1011314049,"PRIME UNIT! Apartemen Kawasan Setiabudi, 2 KT, Luas 122m², Area Premium, Fasilitas Modern",La Vie All Suites,Full Furnished,Apartemen,2025-09-11 10:07:00,0.0,Lainnya,"['Kolam Renang', 'Mesin Cuci']",2.0,2.0,,122.0,6400000000,0,1.0,3,1,122.0,52459016.39344262,1.0,2,1,0,0,0,0,0,0,22.579563827468288,4.812184355372417,17.77554280164128,medium,apartment_medium
https://www.99.co/id/properti/apartment-la-vie-suites-kuningan-setiabudi-3br-murah-furnished-middle-floor-shm-1011314120,"Apartemen Lokasi Strategis di Setiabudi, 3 KT, Luas 177m², Fasilitas Terbaik",La Vie All Suites,Full Furnished,Apartemen,2025-09-11 10:20:00,0.0,Lainnya,"['TV Kabel', 'Mesin Cuci']",3.0,2.0,,177.0,10800000000,0,1.0,3,1,177.0,61016949.152542375,1.0,2,0,1,0,0,0,0,0,23.102811971169178,5.181783550292085,17.926662254891646,medium,apartment_medium
https://www.99.co/id/properti/dijual-apartemen-st-regis-residence-jakarta-lantai-28-luas-355-m-3br-semi-furnished-1011314211,"BEST OFFER! Apartemen Kawasan Setiabudi, 3 KT, Luas 355m², Lokasi Premium, Fasilitas Modern, Siap Huni",Setiabudi Area,Unfurnished,Apartemen,2025-09-11 10:36:00,0.0,Lainnya,[],3.0,3.0,,355.0,24500000000,0,1.0,1,1,355.0,69014084.50704226,1.0,0,0,0,0,0,0,0,0,23.921938954537907,5.87493073085203,18.049821179511472,luxury,apartment_luxury
https://www.99.co/id/properti/apartemen-st-regis-residence-jakarta-dijual-lantai-29-355-m-3br-semi-furnished-1011314244,"Apartemen Eksklusif Kawasan Setiabudi, 3 KM, Luas 355m²",Setiabudi Area,Unfurnished,Apartemen,2025-09-11 10:46:00,0.0,Lainnya,[],3.0,3.0,,355.0,24500000000,0,1.0,1,1,355.0,69014084.50704226,1.0,0,0,0,0,0,0,0,0,23.921938954537907,5.87493073085203,18.049821179511472,luxury,apartment_luxury
https://www.99.co/id/properti/dijual-unit-apartemen-st-regis-residence-jakarta-lantai-30-355-m-3-br-semi-furnished-1011314323,"Apartemen di Setiabudi, Jakarta Selatan, 3 KM, Luas 355m²",Setiabudi Area,Unfurnished,Apartemen,2025-09-11 11:01:00,0.0,Lainnya,[],3.0,3.0,,355.0,24500000000,0,1.0,1,1,355.0,69014084.50704226,1.0,0,0,0,0,0,0,0,0,23.921938954537907,5.87493073085203,18.049821179511472,luxury,apartment_luxury
https://www.99.co/id/properti/dijual-unit-skyvilla-st-regis-residence-jakarta-lantai-tinggi-luas-727-m-1011314392,"BEST DEAL! Apartemen di Setiabudi, Jakarta Selatan, 4 KM, Luas 727m², Siap Ditempati, View Terbaik",Setiabudi Area,Unfurnished,Apartemen,2025-09-11 11:01:00,0.0,Lainnya,[],4.0,4.0,,727.0,52000000000,0,1.0,1,1,727.0,71526822.55845942,1.0,0,0,0,0,0,0,0,0,24.67450955554707,6.590301048196686,18.08558309197509,luxury,apartment_luxury
https://www.99.co/id/properti/hot-property-apartemen-bagus-taman-rasuna-2-beroom-furnsih-bagus-1003028407,"Apartemen Mewah di Setiabudi, 2 KT, Luas 91m², Akses ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",Taman Rasuna Said,Full Furnished,Apartemen,2025-09-11 11:03:00,0.0,Lainnya,[],2.0,2.0,,91.0,1500000000,0,1.0,3,1,91.0,16483516.483516483,1.0,0,0,0,0,0,0,0,0,21.12873094572124,4.5217885770490405,16.61787149920439,budget,apartment_budget
https://www.99.co/id/properti/apartemen-setiabudi-jakarta-selatan-1011315324,"HOT PROPERTY! Apartemen di Setiabudi, Jakarta Selatan, 2 KM, Luas 159m², Bisa Segera Ditempati, Pemandangan Terbaik",Setiabudi Area,Semi Furnished,Apartemen,2025-09-11 12:38:00,0.0,Lainnya,[],3.0,2.0,,159.0,3100000,0,1.0,2,1,159.0,19496.85534591195,1.0,0,0,0,0,0,0,0,0,14.946912992035967,5.075173815233827,9.87805975624242,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-11mily-setiabudi-cp-1009364117,"Rumah 3 KT 2 KM Pemandangan Kota di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-11 21:02:00,0.0,SHM,[],3.0,2.0,406.0,400.0,11500000000,0,4.0,1,0,406.0,28325123.15270936,0.9852216748768473,0,0,0,0,0,0,0,0,23.165612872402573,6.008813185442595,17.15925974801823,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1009374525,"Apartemen di Setiabudi, 3 KT, Luas 182m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan",Pearl Garden Resort Apartment,Full Furnished,Apartemen,2025-10-10 05:37:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,2.0,,182.0,6000000000,0,1.0,3,1,182.0,32967032.967032965,1.0,3,1,0,0,0,0,0,0,22.515025306341133,5.209486152841421,17.311018649431002,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009374307,"Apartemen Kawasan Setiabudi, 2 KT, Luas 90m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan",Sudirman Tower Condominium,Full Furnished,Apartemen,2025-10-10 05:58:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,2.0,,90.0,1550000000,0,1.0,3,1,90.0,17222222.222222224,1.0,7,1,1,0,0,1,1,0,21.161520768522728,4.51085950651685,16.661711155611815,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1009376765,"BEST DEAL! Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KM, Luas 78m², Fasilitas Modern, Area Strategis",The Orchard Satrio Ciputra World 2,Semi Furnished,Apartemen,2025-10-10 05:58:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",2.0,2.0,,78.0,2700000000,0,1.0,2,1,78.0,34615384.615384616,1.0,3,1,0,0,0,0,0,0,21.716517610327063,4.3694478524670215,17.35980881215599,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1009377775,"BEST DEAL! Apartemen Kawasan Setiabudi, 3 KT, Luas 204m²",Bellagio Residences,Full Furnished,Apartemen,2025-10-10 05:47:00,0.0,Lainnya,"['Dekat Tempat Ibadah', 'Kolam Renang', 'Taman']",3.0,2.0,,204.0,3800000000,0,1.0,3,1,204.0,18627450.980392158,1.0,3,1,0,0,0,0,0,0,22.05826690394191,5.3230099791384085,16.740146963518743,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1006712190,"Apartemen Premium di Setiabudi, 2 KM, Luas 110m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan",Sudirman Tower Condominium,Full Furnished,Apartemen,2025-10-10 05:43:00,0.0,Lainnya,[],3.0,2.0,,110.0,2400000000,0,1.0,3,1,110.0,21818181.818181816,1.0,0,0,0,0,0,0,0,0,21.59873457471698,4.709530201312334,16.89825425434123,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1008086636,"Apartemen Premium di Setiabudi, 2 KM, Luas 90m²",Sudirman Tower Condominium,Full Furnished,Apartemen,2025-10-10 05:37:00,0.0,Lainnya,[],2.0,2.0,,90.0,1900000000,0,1.0,3,1,90.0,21111111.111111112,1.0,0,0,0,0,0,0,0,0,21.365119723645122,4.51085950651685,16.86531010015696,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-7mily-setiabudi-cp-1011387908,"HUNIAN BERKELAS! Rumah Exclusive Setiabudi, Jakarta Selatan, Luas Tanah 393m² Luas Bangunan 140m²",Setiabudi Area,Unfurnished,Rumah,2025-09-18 19:22:00,0.0,SHM,[],6.0,3.0,393.0,140.0,7000000000,0,4.0,1,0,393.0,17811704.834605597,0.373134328358209,0,0,0,0,0,0,0,0,22.66917598614458,5.976350909297934,16.695366430275318,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-1mily-setiabudi-cp-1011404588,"Rumah Siap Pakai area Setiabudi, Jakarta Selatan, LT 22m² Bangunan 22m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-11 05:40:00,0.0,Lainnya,[],1.0,3.0,344.0,22.0,1300000000,0,1.0,2,0,344.0,3779069.7674418604,0.373134328358209,0,0,0,0,0,0,0,0,20.985630102183134,5.84354441703136,15.144988708655854,budget,house_budget
https://www.99.co/id/properti/dijualdisewakan-apartemen-the-elements-tower-2-1br-1011318078,"HOT DEAL! Apartemen Kawasan Setiabudi, 1 KT, Luas 72m², Area Premium, View Kota",The Elements,Full Furnished,Apartemen,2025-09-11 21:29:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",1.0,1.0,,72.0,4000000000,0,1.0,3,1,72.0,55555555.55555555,1.0,7,1,1,0,0,1,1,0,22.109560198316302,4.290459441148391,17.832894097050247,budget,apartment_budget
https://www.99.co/id/properti/apartement-verde-3-br-furnished-sudah-renovasi-parkit-east-twer-1007843703,"Apartemen Mewah di Setiabudi, 3 KM, Luas 170m², Akses ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern",Verde,Full Furnished,Apartemen,2025-09-11 21:30:00,0.0,Lainnya,[],3.0,3.0,,170.0,6200000000,0,1.0,3,1,170.0,36470588.23529412,1.0,0,0,0,0,0,0,0,1,22.547815129158746,5.14166355650266,17.412016719366548,medium,apartment_medium
https://www.99.co/id/properti/dijual-apartemen-tamansari-semanggi-2br-1011319505,"Apartemen Mewah di Setiabudi, 2 KT, Luas 70m², Akses Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Terbaik",Tamansari Semanggi,Full Furnished,Apartemen,2025-09-12 08:26:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,1.0,,70.0,1600000000,0,1.0,3,1,70.0,22857142.85714286,1.0,7,1,1,0,0,1,1,0,21.193269466817146,4.2626798770413155,16.944774267892786,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-1mily-setiabudi-cp-1011725328,"INVESTASI TEPAT! Rumah di Setiabudi, LT 105m² LB 105m²",Setiabudi Area,Unfurnished,Rumah,2025-10-11 22:06:00,0.0,Lainnya,[],7.0,2.0,105.0,105.0,1500000000,0,1.0,1,0,105.0,14285714.285714285,1.0,0,0,0,0,0,0,0,0,21.12873094572124,4.663439094112067,16.47477066489705,budget,house_budget
https://www.99.co/id/properti/hot-unit-jual-apartment-setiabudi-residence-3br-furnished-setiabudi-jakarta-selatan-1011321319,"HOT PROPERTY! Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KM, Luas 141m², Siap Huni, View Terbaik",Setiabudi Residences,Full Furnished,Apartemen,2025-09-12 12:42:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,2.0,,141.0,3500000000,0,1.0,3,1,141.0,24822695.035460994,1.0,7,1,1,0,0,1,1,1,21.976028805727495,4.955827057601261,17.027268955349324,budget,apartment_budget
